clade	species	ts	te
0.0	Calusacypraea_tequesta	4.420598946753594	1.7659896858757893
0.0	Chelycypraea_(Miolyncina)_subovum	18.675983517511607	16.2786229601327
0.0	Cribrarula_cribraria	6.873879917438035	0.0
0.0	Cribrarula_gaskoini	0.7879018930222422	0.0
0.0	Cypraea	71.14072150046923	0.00012326287305352632
0.0	Cypraea_(Aricia)_beberkiriana	7.414823978996048	6.469411486268233
0.0	Cypraea_(Aricia)_simplicissima	16.412609547725058	14.44681324574801
0.0	Cypraea_(Cypraea)	4.69182420562125	3.202568984571791
0.0	Cypraea_(Cypraeorbis)_heilprinii	18.293799787614798	16.72881245988878
0.0	Cypraea_(Erosaria)_caputserpentis	5.067561680818558	0.0
0.0	Cypraea_(Erosaria)_guttata	3.2734463329163823	0.0
