time	diversity	m_div	M_div
0.0	1.8976270912904414	1.8976270912904414	1.8976270912904414
0.10008126230997129	1.9319661147281726	1.9242792860618816	1.9444826721501687
0.20016252461994258	1.9237619608287002	1.9084850188786497	1.9444826721501687
0.3002437869299139	1.9185545305502736	1.8808135922807914	1.954242509439325
0.40032504923988516	1.9247959957979122	1.9084850188786497	1.954242509439325
0.5004063115498565	1.9175055095525466	1.8976270912904414	1.9493900066449128
0.6004875738598278	1.9111576087399766	1.8808135922807914	1.9344984512435677
0.700568836169799	1.9122220565324155	1.8864907251724818	1.9344984512435677
0.8006500984797703	1.9068735347220704	1.8864907251724818	1.9344984512435677
0.9007313607897416	1.9063350418050906	1.8864907251724818	1.9294189257142926
1.000812623099713	1.9122220565324155	1.8920946026904804	1.9444826721501687
1.1008938854096841	1.9122220565324155	1.8976270912904414	1.9444826721501687
1.2009751477196555	1.912753303671323	1.8920946026904804	1.9242792860618816
1.3010564100296267	1.916453948549925	1.8864907251724818	1.9395192526186185
1.401137672339598	1.9175055095525466	1.8750612633917	1.9493900066449128
1.5012189346495692	1.92272545799326	1.8808135922807914	1.9590413923210936
1.6013001969595406	1.9334872878487055	1.9030899869919435	1.9637878273455553
1.701381459269512	1.9390197764486665	1.9030899869919435	1.9731278535996986
1.8014627215794832	1.9498777040368747	1.919078092376074	1.9912260756924949
1.9015439838894546	1.9585638832219674	1.919078092376074	2.012837224705172
2.001625246199426	1.9790929006383264	1.9493900066449128	2.03342375548695
2.101706508509397	1.9921114877869497	1.954242509439325	2.037426497940624
2.2017877708193683	2.0008677215312267	1.9590413923210936	2.041392685158225
2.3018690331293397	2.0153597554092144	1.9777236052888478	2.0718820073061255
2.401950295439311	2.03382569395331	2.0	2.0827853703164503
2.5020315577492824	2.04883008652835	2.0211892990699383	2.0827853703164503
2.6021128200592534	2.068927611682072	2.0453229787866576	2.093421685162235
2.7021940823692248	2.072249897613515	2.0453229787866576	2.089905111439398
2.802275344679196	2.071513805095089	2.0453229787866576	2.093421685162235
2.9023566069891675	2.0718820073061255	2.0530784434834195	2.093421685162235
3.0024378692991385	2.0670708560453703	2.0453229787866576	2.0827853703164503
3.10251913160911	2.0692980121155293	2.041392685158225	2.089905111439398
3.2026003939190812	2.0681858617461617	2.0453229787866576	2.089905111439398
3.3026816562290526	2.070037866607755	2.0453229787866576	2.093421685162235
3.402762918539024	2.0670708560453703	2.0530784434834195	2.0863598306747484
3.502844180848995	2.053462604925455	2.03342375548695	2.0681858617461617
3.6029254431589663	2.0382226383687185	2.0086001717619175	2.060697840353612
3.7030067054689377	2.022840610876528	2.0	2.0530784434834195
3.803087967778909	2.0060379549973173	1.9822712330395684	2.037426497940624
3.90316923008888	1.9845273133437926	1.954242509439325	2.0211892990699383
4.003250492398852	1.967079734144497	1.9344984512435677	2.0043213737826426
4.103331754708823	1.9479236198317265	1.8976270912904414	2.0
4.203413017018794	1.9324737646771533	1.8692317197309762	1.9912260756924949
4.303494279328765	1.9185545305502736	1.8692317197309762	1.9731278535996986
4.4035755416387365	1.9041743682841634	1.863322860120456	1.9444826721501687
4.503656803948708	1.8926510338773004	1.8573324964312685	1.9242792860618816
4.603738066258679	1.885361220031512	1.8512583487190752	1.9242792860618816
4.703819328568651	1.8785217955012066	1.845098040014257	1.9138138523837167
4.803900590878622	1.8721562727482928	1.845098040014257	1.8920946026904804
4.9039818531885935	1.8715729355458788	1.8512583487190752	1.8920946026904804
5.004063115498565	1.861534410859038	1.8325089127062364	1.8920946026904804
5.104144377808535	1.8512583487190752	1.8260748027008264	1.8750612633917
5.204225640118507	1.8432327780980093	1.806179973983887	1.8750612633917
5.304306902428478	1.823474229170301	1.792391689498254	1.8388490907372552
5.4043881647384495	1.8195439355418688	1.7853298350107671	1.8325089127062364
5.504469427048421	1.810232517995084	1.7708520116421442	1.8325089127062364
5.604550689358392	1.8000293592441343	1.7634279935629373	1.8388490907372552
5.704631951668364	1.8007170782823851	1.7634279935629373	1.845098040014257
5.804713213978335	1.7965743332104296	1.7481880270062005	1.8325089127062364
5.9047944762883064	1.7888751157754168	1.7481880270062005	1.8195439355418688
6.004875738598277	1.7817553746524688	1.7481880270062005	1.8129133566428555
6.104957000908248	1.7788744720027396	1.7323937598229686	1.8195439355418688
6.20503826321822	1.7810369386211318	1.7403626894942439	1.8260748027008264
6.305119525528191	1.7737864449811935	1.7323937598229686	1.8129133566428555
6.4052007878381625	1.765668554759014	1.724275869600789	1.7993405494535817
6.505282050148134	1.7649229846498886	1.7323937598229686	1.7853298350107671
6.605363312458105	1.7566361082458481	1.724275869600789	1.7853298350107671
6.705444574768077	1.7512791039833422	1.724275869600789	1.7781512503836436
6.805525837078048	1.7512791039833422	1.724275869600789	1.7708520116421442
6.9056070993880185	1.745855195173729	1.724275869600789	1.7708520116421442
7.00568836169799	1.7427251313046983	1.7160033436347992	1.7634279935629373
7.105769624007961	1.739572344450092	1.7160033436347992	1.7634279935629373
7.205850886317933	1.730782275666389	1.7075701760979363	1.7558748556724915
7.305932148627904	1.724275869600789	1.6989700043360187	1.7558748556724915
7.4060134109378755	1.7226339225338123	1.6989700043360187	1.7481880270062005
7.506094673247847	1.7134905430939424	1.6901960800285136	1.7403626894942439
7.606175935557818	1.7075701760979363	1.6901960800285136	1.7481880270062005
7.70625719786779	1.705007959333336	1.6812412373755872	1.7403626894942439
7.80633846017776	1.6998377258672457	1.6812412373755872	1.7323937598229686
7.9064197224877315	1.6954816764901974	1.6720978579357175	1.724275869600789
8.006500984797704	1.69284691927723	1.6720978579357175	1.724275869600789
8.106582247107674	1.6910814921229684	1.6720978579357175	1.724275869600789
8.206663509417647	1.6919651027673603	1.6720978579357175	1.724275869600789
8.306744771727617	1.6937269489236468	1.6720978579357175	1.724275869600789
8.406826034037588	1.69284691927723	1.6720978579357175	1.724275869600789
8.50690729634756	1.6946051989335686	1.6720978579357175	1.724275869600789
8.60698855865753	1.6963563887333322	1.6720978579357175	1.7075701760979363
8.707069820967503	1.6963563887333322	1.6720978579357175	1.7160033436347992
8.807151083277473	1.6954816764901974	1.6720978579357175	1.724275869600789
8.907232345587445	1.69810054562339	1.6720978579357175	1.724275869600789
9.007313607897416	1.7015679850559273	1.6720978579357175	1.7323937598229686
9.107394870207388	1.6989700043360187	1.662757831681574	1.7403626894942439
9.207476132517359	1.7007037171450194	1.6720978579357175	1.7323937598229686
9.30755739482733	1.69810054562339	1.6720978579357175	1.7403626894942439
9.407638657137301	1.705007959333336	1.6720978579357175	1.7481880270062005
9.507719919447272	1.7092699609758308	1.6812412373755872	1.7481880270062005
9.607801181757244	1.7126497016272113	1.6901960800285136	1.7481880270062005
9.707882444067215	1.7126497016272113	1.6812412373755872	1.7558748556724915
9.807963706377187	1.7134905430939424	1.6901960800285136	1.7558748556724915
9.908044968687157	1.7151673578484579	1.6901960800285136	1.7558748556724915
10.00812623099713	1.7185016888672742	1.6901960800285136	1.7558748556724915
10.1082074933071	1.7226339225338123	1.6901960800285136	1.7634279935629373
10.20828875561707	1.7275412570285564	1.6812412373755872	1.7558748556724915
10.308370017927043	1.7283537820212285	1.6720978579357175	1.7558748556724915
10.408451280237013	1.7299742856995557	1.6720978579357175	1.7558748556724915
10.508532542546986	1.7363965022766426	1.6989700043360187	1.7634279935629373
10.608613804856956	1.7435097647284297	1.6989700043360187	1.7781512503836436
10.708695067166929	1.749736315569061	1.6989700043360187	1.792391689498254
10.808776329476899	1.7566361082458481	1.7160033436347992	1.792391689498254
10.908857591786871	1.7596678446896306	1.7323937598229686	1.7781512503836436
11.008938854096842	1.760422483423212	1.7323937598229686	1.7853298350107671
11.109020116406812	1.7693773260761385	1.7403626894942439	1.7853298350107671
11.209101378716785	1.7737864449811935	1.7323937598229686	1.7993405494535817
11.309182641026755	1.7781512503836436	1.7481880270062005	1.7993405494535817
11.409263903336727	1.7867514221455612	1.7481880270062005	1.8195439355418688
11.509345165646698	1.7958800173440752	1.7558748556724915	1.845098040014257
11.60942642795667	1.7965743332104296	1.7481880270062005	1.845098040014257
11.70950769026664	1.8027737252919758	1.7634279935629373	1.845098040014257
11.809588952576613	1.8048206787211623	1.7781512503836436	1.8388490907372552
11.909670214886583	1.8129133566428555	1.7781512503836436	1.8512583487190752
12.009751477196554	1.8188854145940099	1.7853298350107671	1.8573324964312685
12.109832739506526	1.8228216453031045	1.7781512503836436	1.863322860120456
12.209914001816497	1.8318697742805017	1.7781512503836436	1.863322860120456
12.309995264126469	1.8356905714924256	1.7781512503836436	1.863322860120456
12.41007652643644	1.8401060944567578	1.792391689498254	1.8692317197309762
12.510157788746412	1.8463371121298053	1.7853298350107671	1.8808135922807914
12.610239051056382	1.8518696007297664	1.7993405494535817	1.8750612633917
12.710320313366354	1.8555191556678001	1.806179973983887	1.8808135922807914
