clade	species	ts	te
0.0	Cypraea_(Erosaria)_helvola	23.726674528523578	0.0
0.0	Cypraea_(Erosaria)_malekulensis	3.942709352137523	2.5948266435843705
0.0	Cypraea_(Erosaria)_sindiensis	33.25678493954439	25.172109336427848
0.0	Cypraea_(Erronea)_mbalavuensis	6.578322815187986	1.6081317012785354
0.0	Cypraea_(Luponia)_subchinensis	11.775321932460036	9.911927815393366
0.0	Cypraea_(Luria)_cinerea	6.509142669435628	0.0
0.0	Cypraea_(Luria)_isabella_lekalekana	4.302768138042896	3.0176674417394276
0.0	Cypraea_(Lyncina)_lynx	7.3669005936590475	0.0
0.0	Cypraea_(Lyncina)_porteri	0.9895237396539822	0.0
0.0	Cypraea_(Lyncina)_schilderorum	2.0734038964398853	0.0
0.0	Cypraea_(Lyncina)_vitellus	16.692672866423614	0.0
0.0	Cypraea_(Macrocypraea)_spengleri	1.2123733852306653	0.0
0.0	Cypraea_(Mauritia)_histrio	7.92429868318324	0.0
0.0	Cypraea_(Palmadusta)_asellus	0.8360729758613323	0.0
0.0	Cypraea_(Purpuradusta)_fimbriata	0.5578038508801441	0.0
0.0	Cypraea_(Staphylaea)_nucleus	14.56802349184711	0.0
0.0	Cypraea_(Zoila)_itoigawai	6.256351241726682	4.502554200766389
0.0	Cypraea_boucheti	21.26394691324575	19.31623937051416
0.0	Cypraea_ohiroi	20.470846019758163	5.985729326504602
0.0	Cypraea_pantherina	2.4100088560049904	0.0
0.0	Cypraea_pediculus	42.9874009577821	41.092587107701036
0.0	Cypraea_pennae	26.60922447769476	12.05330642586933
0.0	Cypraea_problematica	3.390907925056623	0.22891519265122554
0.0	Cypraea_sulcosa	44.372724770330706	42.27856171584019
0.0	Cypraea_tigris	13.495562518108878	0.004662282772769457
0.0	Cypraeacites_inflatus	30.028073915674923	28.69454695090278
0.0	Cypraeacites_persona	36.930988661489295	34.76429085719
0.0	Cypraeidae	81.75180768864689	0.000790074180104035
0.0	Cypraeinae	19.215181454113562	17.314947141805288
0.0	Cypraeopsis_(Cypraeopsis)_aquensis	26.76542228484829	22.41487067711435
0.0	Cypraeopsis_vandervlerki	20.909513281234126	18.960958596777985
0.0	Cypraeorbis	56.04854668574799	15.161486781314814
0.0	Cypraeorbis_alabamensis	49.63541611218187	36.140106316765674
0.0	Cypraeorbis_arlettae	22.434133824042977	13.39996226749038
0.0	Cypraeorbis_boggsi	43.16390406458903	32.501777132390345
0.0	Cypraeorbis_bulbus	58.88803729969656	43.30215463197638
0.0	Cypraeorbis_exsplendens	39.57467928993566	27.52744915698184
0.0	Cypraeorbis_gaasensis	32.530632645151925	31.074343244641483
0.0	Cypraeorbis_kendrewi	31.43583571520279	30.170898184494078
0.0	Cypraeorbis_noveli	9.649502696603665	1.891982778195857
0.0	Cypraeorbis_nuculoides	40.55187880429631	37.68917282478618
0.0	Cypraeorbis_sphaeroides	35.957968232829856	24.78281921958461
0.0	Cypraeorbis_splendens	27.979641393720005	26.653850310762405
0.0	Cypraeorbis_vaughani	57.66692570521376	55.75763256363138
0.0	Cypraeorbis_ventripotens	44.60931954970734	32.64819840959129
0.0	Cypraeorbis_vesicularis	33.42343130929341	32.08582983214816
0.0	Cypraeorbis_willcoxi	23.005713245260186	14.284087827413204
0.0	Cypraeorbis_willcoxi_ballista	21.66683301662209	13.168119016228651
0.0	Cypraeovula	35.70133300970488	33.831235997102304
0.0	Cypraeovula_(Cypraeovula)_capensis	2.133314398822001	0.0
0.0	Eclogavena_quadrimaculata	4.3867246474132005	3.0708900825019354
0.0	Eopustularia_acyensis	43.155203520735924	40.97995014209796
0.0	Eopustularia_balinka	46.91138158886579	35.33258497492829
0.0	Eopustularia_bartonensis	46.432911339713364	42.76781164489671
0.0	Eopustularia_brackleshamensis	50.86595852350445	31.634793357123375
0.0	Eopustularia_gregorioi	42.42140839459422	34.684305781333364
0.0	Eopustularia_moloni	55.555878593981554	43.47221822457884
0.0	Eotrivia_(Eotrivia)_bouryi	42.02053238846744	39.890737745225984
0.0	Eotrivia_baronensis	39.52593170395605	37.51510110475115
0.0	Eotrivia_faracii	49.16405065483302	34.195424727021496
0.0	Eotrivia_palumbella	48.74473100697947	46.92716422071464
0.0	Eotrivia_pedicularis	50.18813015341948	34.55913305547702
0.0	Eotrivia_procera	38.372159788048094	36.2058869856263
0.0	Eotrivia_recluzi	39.835050974697495	37.35366604686186
0.0	Eratotrivia_crenata	43.951815688944464	42.23789380787155
0.0	Erosaria	0.18838280408043329	0.024048377837903902
0.0	Erosaria_(Erosaria)_kutaiana	2.2095505606367336	1.1252128412222357
0.0	Erosaria_(Erosaria)_pliostaphylaea	6.441023241260068	1.1975707205884956
0.0	Erosaria_(Erosaria)_sabahensis	6.046868278383585	0.0
0.0	Erosaria_acicularis	9.758816283949036	0.0
0.0	Erosaria_aliena	19.747600553711077	18.235096803935303
0.0	Erosaria_cernica	2.9895142897236107	0.0
0.0	Erosaria_citrina	5.202489485998631	4.182625937628362
0.0	Erosaria_eburnea	4.759524130611994	0.0
0.0	Erosaria_erosa	1.844639846117257	0.0
0.0	Erosaria_everwijni	18.449456303947006	3.778171523174965
0.0	Erosaria_labrolineata	22.357449099431808	0.0
0.0	Erosaria_miliaris	3.9528045613036706	2.4854074439745664
0.0	Erosaria_ocellata	0.5358232166431242	0.0
0.0	Erosaria_poraria	3.5361495047781486	0.0
0.0	Erosaria_spurca	17.647526191112306	0.0
0.0	Erosaria_turdus	3.262185145815371	0.0
0.0	Erronea	4.071434401388936	2.553664202797991
0.0	Erronea_(Adusta)_cowiei	3.726956137587545	0.0
0.0	Erronea_(Adusta)_ijzermani	13.477181925058563	11.676931290725326
0.0	Erronea_(Adusta)_jungens	3.1836380938600377	2.0497906699255686
0.0	Erronea_(Adusta)_onyx	3.155647595720093	2.0622477434954476
0.0	Erronea_(Adusta)_posewitzi	5.725346378189983	0.0
0.0	Erronea_(Adusta)_proxima	17.469568197953738	12.670979197824247
0.0	Erronea_(Adusta)_rembangensis	14.189490033872382	12.76855111802586
0.0	Erronea_(Adusta)_semicostata	3.8495053015943173	2.4080214480590696
0.0	Erronea_(Adusta)_sondeiana	15.147663228210126	1.0416138601550446
0.0	Erronea_(Cribraria)	5.960359168984344	4.59075265707335
0.0	Erronea_(Cribraria)_cincta	14.514002780185923	1.7534508976055194
0.0	Erronea_(Gratiadusta)_nasuta	23.877462346741705	13.518887882824192
0.0	Erronea_(Melicerona)_felina	0.6195808506172239	0.0
0.0	Erronea_caurica	2.797846793301666	0.0
0.0	Erronea_cylindrica	1.9927367144154613	0.06619396294426039
0.0	Erronea_errones	0.34341078088433385	0.0
0.0	Erronea_pyriformis	5.566717169935026	0.0
0.0	Eucypraea_ahmadi	53.564185616157005	50.89722881398292
0.0	Fossacypraea_apiceproducta	23.764210756951726	18.686032945548135
0.0	Fossacypraea_eburnina	22.526785147673763	17.28277627339065
0.0	Fossacypraea_extusdentata	14.670404001134097	13.129339900539385
0.0	Fossacypraea_hieroglyphica	14.424701121863176	12.777789470579096
0.0	Gisortia	57.699894467091546	32.54582016438116
0.0	Gisortia_(Vicetia)_hantkeni	58.80119493005958	47.24627932827943
0.0	Gisortia_(Vicetia)_stefaninii	54.15247914980858	31.34925925462216
0.0	Gisortia_brevis	67.10758257336711	35.20006884701379
0.0	Gisortia_clarki	63.51809245996858	32.75259138028725
0.0	Gisortia_colombiana	34.90764888412441	33.19088273457956
0.0	Gisortia_gigantea	57.94703735692914	28.998886567047528
0.0	Gisortia_harrisi	39.97107317159211	31.504847879961492
0.0	Gisortia_ibrahimi	40.263050277208386	38.38047333782251
0.0	Gisortia_mahgoobi	48.70304218860973	46.57591130505813
0.0	Gisortia_murchisoni	58.05463326096561	39.20568457636948
0.0	Gisortia_tuberculosa	57.25690011784894	46.17035101139512
0.0	Ipsa_childreni	9.727645975367286	0.0
0.0	Jousseaumea_diluviana	23.39813328058143	13.922610826229372
0.0	Jousseaumea_grateloupi	20.94465053198046	15.001853684256197
0.0	Jousseaumea_joossi	18.963978382705804	17.324792385359647
0.0	Jousseaumea_sublyncoides	20.715334782777646	18.747669123614934
0.0	Jousseaumea_taurorotunda	17.360200573875453	15.625377643598725
0.0	Loxacypraea_apalachicolae	17.45051236165697	15.707149466544246
0.0	Loxacypraea_chilona	31.3338840955634	3.0383393268653065
0.0	Loxacypraea_colligens	17.51552294005174	15.711031545592963
0.0	Loxacypraea_emilyae	21.299591075228165	19.090571469771895
0.0	Loxacypraea_genei	18.88442873438989	16.951610304396265
0.0	Loxacypraea_orbignyana	21.665936625579157	14.103262963146639
0.0	Loxacypraea_plumbea	19.21225013745387	17.37897984637407
0.0	Luria	23.245118911617165	0.3145445920001335
0.0	Luria_(Basilitrona)_jenkinsi	18.304284995723574	15.912380180263611
0.0	Luria_(Basilitrona)_patrespatriae	4.217372929493117	2.944053551568613
0.0	Luria_(Tessellata)_cahuzaci	27.104946395514947	25.59577064106488
0.0	Luria_(Tessellata)_castinea	24.86426016593146	23.308777515642447
0.0	Luria_(Tessellata)_chattica	27.02755145619417	22.962376342591547
0.0	Luria_(Tessellata)_pelouaensis	21.320154165900412	19.101548237614036
0.0	Luria_campbelliana	19.44539087440821	15.364431312065047
0.0	Luria_cantaurana	18.34464789686727	16.48689531670514
0.0	Luria_dominicensis	21.240930739310905	1.6822985143473674
0.0	Luria_isabella	17.675873145417093	0.0
0.0	Luria_isabellaprimitiva	17.9197161810043	16.134272540696237
0.0	Luria_lurida	3.327469430759372	0.0
0.0	Luria_mariaelisabethae	19.703804619473853	18.026235701542298
0.0	Luria_tessellata	1.4944883295458729	0.0
0.0	Luria_voleki	1.2226303940924694	0.0
0.0	Lyncina_(Austrocypraea)_archeri	20.359898985741296	11.710029934134116
0.0	Lyncina_(Austrocypraea)_onkastoma	35.632732477247544	33.62759923560525
0.0	Lyncina_(Austrocypraea)_scalena	20.279479265958916	18.361904772334675
0.0	Lyncina_amygdalina	62.62349496041004	40.16305486606011
0.0	Lyncina_camelopardalis	2.8535459219570765	0.0
0.0	Lyncina_carneola	15.552936933216886	0.0
0.0	Lyncina_cingulata	17.83507552708074	16.1630723235864
0.0	Lyncina_eristicos	24.912777470317867	14.733546049444438
0.0	Lyncina_imperialis	21.300454959113402	19.46842419661484
0.0	Lyncina_leviathan	1.0577723491692541	0.0
0.0	Lyncina_maestratii	24.905750155389264	23.512559301621085
0.0	Lyncina_magnifica	24.055332240898615	14.915183623624555
0.0	Lyncina_miopropinqua	21.704363493874553	19.61382464613253
0.0	Lyncina_peyroti	17.52241038171997	15.779557436495555
0.0	Lyncina_praecedens	38.25223305488222	36.25049885887881
0.0	Lyncina_tumida	24.215069345776225	15.572317840347344
0.0	Macrocypraea	5.346362553773993	1.7069074409324188
0.0	Macrocypraea_anguillana	17.236999377530054	14.86103581935086
0.0	Macrocypraea_cervus	1.4412085683085911	0.0
0.0	Macrocypraea_joanneae	0.5239539980548491	0.13147816200286985
0.0	Macrocypraea_veintensis	45.52636762842545	43.72288682134182
0.0	Macrocypraea_zebra	16.225263134250557	0.0
0.0	Mandolina_pergibba	15.533907796267625	13.71704679491308
0.0	Mandolina_rhomboidalis	25.088704918531352	11.120921284591706
0.0	Mauritia_(Mauritia)_uzestensis	17.659147450979898	15.586061240705302
0.0	Mauritia_arabica	11.395086916047942	0.0
0.0	Mauritia_eglantina	0.587574593910518	0.0
0.0	Mauritia_grayana	0.5021843837777531	0.0
0.0	Mauritia_maculifera	1.5671093178341327	0.0
0.0	Mauritia_mauritiana	1.0619808932645212	0.0
0.0	Mauritia_scurra	0.5930822041418639	0.0
0.0	Megalocypraea_thomasi	44.66537435866037	42.87482841298486
0.0	Miolyncina_cocconii	3.8536406949756947	1.8593090924749676
0.0	Miolyncina_conjungens	14.170082450290208	12.146368413610805
0.0	Miolyncina_prevostina	20.37130061575957	18.53092696242792
0.0	Monetaria_annulus	0.4507490380121312	0.0
0.0	Monetaria_moneta	32.596103316978095	0.0
0.0	Muracypraea	16.723058066208345	10.310203981510606
0.0	Muracypraea_andersoni	16.728627284695015	15.058683453901423
0.0	Muracypraea_angustirima	24.15039984773939	17.779573502185197
0.0	Muracypraea_caroniensis	7.8657691030540375	1.768735630294009
0.0	Muracypraea_cayapa	4.5071614729362	3.1557039814133137
0.0	Muracypraea_donmoorei	12.372794358341174	0.0
0.0	Muracypraea_grahami	5.840867982880233	1.905596679427358
0.0	Muracypraea_henekeni	21.418038427713594	0.2539562009797571
0.0	Muracypraea_hyaena	24.428764700701326	9.108338113620212
0.0	Muracypraea_isthmica	9.857310822040333	5.888952350279211
0.0	Muracypraea_mus	4.225289480261042	0.0
0.0	Muracypraea_ormenoi	20.538514591317735	13.009737919732741
0.0	Muracypraea_projecta	14.329126823873299	12.648599340700756
0.0	Muracypraea_tuberae	13.743483035068746	11.969657228991593
0.0	Muracypraea_woodringi	17.35601591734248	0.0
0.0	Naria_erosa	16.622904907430968	0.0
0.0	Neobernaya_porcellus	3.350663111305289	2.113839551641777
0.0	Neobernaya_spadicea	5.847673710128109	0.0
0.0	Notadusta	56.3274548459734	54.19348713438618
0.0	Notadusta_egregia	12.871195011274107	11.054305530919773
0.0	Notadusta_punctata	0.6831164938204081	0.0
0.0	Notadusta_spolongensis	13.334412390617935	11.468068703722698
0.0	Notadusta_trelissickensis	19.93956703542548	18.11301780387874
0.0	Notadusta_victoriana	23.82847439763137	10.676772641697232
0.0	Notocypraea_darraghi	2.7366430271512745	1.6234467594624449
0.0	Notocypraea_eryma	2.6046452546007215	1.3403856986621028
0.0	Notocypraea_goudeyi	2.4930966787545885	1.3157795591740633
0.0	Notocypraea_jonesiana	14.78589748783216	13.04376904726313
0.0	Notoluponia_murraviana	19.90388201855898	17.867565453155237
0.0	Notoluponia_pyrulata	19.40422440922593	17.735574288656085
0.0	Nucleolaria_bezoyensis	27.21015982156154	23.505971422317256
0.0	Nucleolaria_cowlitziana	43.16372601927274	35.962888458514186
0.0	Nucleolaria_granulata	1.569951889061968	0.0
0.0	Ovatipsa_chinensis	2.5363537443703525	0.0
0.0	Ovulum	23.874102509032355	22.296503884332296
0.0	Palaeocypraea	67.11568489192967	59.72605076856079
0.0	Palaeocypraea_(Palaeocypraea)_anomala	77.12344851759302	75.95391194128294
0.0	Palaeocypraea_(Palaeocypraea)_caffrarica	86.17255190629773	84.8736130077383
0.0	Palaeocypraea_(Palaeocypraea)_corsicanana	83.69332074119991	74.95159728576004
0.0	Palaeocypraea_(Palaeocypraea)_deserti	67.69848086190323	66.56145907774575
0.0	Palaeocypraea_(Palaeocypraea)_desertorum	69.51103916081759	67.19149263504922
0.0	Palaeocypraea_(Palaeocypraea)_drumensis	123.6001005883614	123.2197390082666
0.0	Palaeocypraea_(Palaeocypraea)_faxensis	65.67980642889755	63.97654350949504
0.0	Palaeocypraea_(Palaeocypraea)_korycanensis	100.82667115939564	92.09998314635592
0.0	Palaeocypraea_(Palaeocypraea)_libyca	56.01116650608186	53.82679039042162
0.0	Palaeocypraea_(Palaeocypraea)_limburgensis	68.2099154735376	67.11435587701021
0.0	Palaeocypraea_(Palaeocypraea)_maestrichtensis	67.06620657998148	65.96281486259896
0.0	Palaeocypraea_(Palaeocypraea)_paronai	99.98365713740792	98.6638168936608
0.0	Palaeocypraea_(Palaeocypraea)_primigenia	122.79635174257555	122.40368037760284
0.0	Palaeocypraea_(Palaeocypraea)_tithonica	146.73643601702958	146.11783602306892
0.0	Palaeocypraea_(Palaeocypraea)_titonica	147.2796669773982	146.66269031896005
0.0	Palaeocypraea_(Palaeocypraea)_vayssierei	92.07007021346013	90.69749729187804
0.0	Palaeocypraea_(Pustulariopsis)_globulina	70.41145356350316	69.04415784243133
0.0	Palaeocypraea_(Pustulariopsis)_pustulifera	98.04503784097004	95.1313431471306
0.0	Palaeocypraea_eripnides	61.93739438558277	25.98869788348162
0.0	Palaeocypraea_fontana	111.91924579018884	111.54592761903582
0.0	Palaeocypraea_grooti	69.50684412533198	68.37732960519212
0.0	Palaeocypraea_nuciformis	69.2082671675984	68.05074259412963
0.0	Palaeocypraea_spirata	66.30118835349688	60.15127139513891
0.0	Palaeocypraea_squyeri	68.93775873432381	67.82903911881463
0.0	Palaeocypraea_suciensis	79.09287731889223	77.81535591414767
0.0	Palaeocypraea_suecica	63.784419818918444	61.525397356291805
0.0	Palaeocypraea_wilfredi	80.17617080699745	79.05466454248737
0.0	Palmadusta_(Palmadusta)_modjokertensis	4.025079248183943	2.6845537367720715
0.0	Palmadusta_clandestina	0.5014379949932546	0.0
0.0	Pedicularia	7.08916125871745	5.365975166342405
0.0	Pedicularia_(Pedicularia)	37.27925075682208	35.11690742710521
0.0	Pedicularia_deshayesiana	4.519637440963878	1.8757971126048052
0.0	Pedicularia_navakaensis	1.126552718035889	0.6663097751251574
0.0	Pedicularia_pacifica	0.25519933725598415	0.0
0.0	Plaziatia_amandula	27.29309012836647	24.34544220673195
0.0	Plaziatia_estotiensis	27.177894686728948	25.704402184679154
0.0	Plaziatia_parasigmapertura	27.774694760269913	21.91559275495942
0.0	Plaziatia_subglobosa	23.10780747006691	20.837719646785963
0.0	Praerosaria_amoenacea	29.23151151656549	27.876555150722464
0.0	Praerosaria_biacuta	25.43131124400919	23.909921828079327
0.0	Praerosaria_charlenae	27.134163502754266	25.516439907063887
0.0	Praerosaria_espibosensis	29.30631070643586	27.824410654986462
0.0	Praerosaria_exflaveola	31.256651273352045	29.79496948190098
0.0	Praerosaria_herosae	27.82713435092486	22.58760240288041
0.0	Praerosaria_paulonaria	32.90703106756518	31.398398428162597
0.0	Praerosaria_perlacea	27.086103276085943	25.478960860955837
0.0	Praerosaria_pseudorugosa	32.116581417161804	30.72768708255624
0.0	Praerosaria_tabulata	27.709474407927438	26.10959232324783
0.0	Proadusta	52.59878854938038	0.7070877561246792
0.0	Proadusta_bitruncata	31.18339068806159	29.703790074120803
0.0	Proadusta_camiadorum	28.377635908218664	26.757848001511803
0.0	Proadusta_distorta	34.20455235287106	32.87566680396868
0.0	Proadusta_elliptica	31.72564875121595	30.177698305101742
0.0	Proadusta_gemmosa	29.077720034704775	27.560852342964345
0.0	Proadusta_inaequilabiata	26.30120530057313	24.925069102063443
0.0	Proadusta_parvissima	33.110049884454185	31.882386750297655
0.0	Proadusta_parvitala	34.1520170799734	22.56394033623634
0.0	Proadusta_rostralina	32.446895326846416	31.04556375761112
0.0	Proadusta_truncata	29.7966151382441	28.194100122827514
0.0	Propustularia	17.1513811129427	2.0666135702917
0.0	Propustularia_bartschi	3.185878439950796	2.0560233862489645
0.0	Propustularia_caribaea	18.460334684327353	16.86459064611334
0.0	Propustularia_gurabonis	6.219077495898917	4.592776365896981
0.0	Propustularia_kemperae	66.02767422759202	53.97589293178024
0.0	Propustularia_longidentata	19.513898997610188	17.85189630349534
0.0	Propustularia_paraguanensis	17.757953769623775	16.065533719659413
0.0	Propustularia_parisimina	3.7571605813548468	2.367708636068849
0.0	Protocypraea	63.909575706734856	57.39175605468241
0.0	Protocypraea_riachuelana	109.53756792000492	109.14841812188934
0.0	Protocypraea_simiensis	61.44671056905256	55.27102348673597
0.0	Protoponda_vinassai	47.493048225630375	43.78026501436988
0.0	Prozonarina_barcamorpha	26.359599802179265	22.608180996868786
0.0	Prozonarina_brocchii	24.522732992878883	8.988546358601722
0.0	Prozonarina_expansa	22.71432394802874	20.78736184076138
0.0	Prozonarina_fabagina	24.639527966314205	3.354196985577545
0.0	Prozonarina_haueriana	25.766083249559923	24.413376732678458
0.0	Prozonarina_maxima	29.47695557201111	13.286724650204304
0.0	Prozonarina_regalis	27.066384313322168	24.29934806453009
0.0	Pseudadusta_hertweckorum	3.960730585091969	2.6751351511283534
0.0	Pseudadusta_kalafuti	4.132311425000718	2.7206627454647996
0.0	Pseudadusta_ketteri	3.4624123302763397	2.171163686723868
0.0	Pseudadusta_lindae	5.709544414923613	1.8750275467252098
0.0	Pseudadusta_marilynae	3.1447452766245267	2.0660961705900127
0.0	Pseudozonaria_annettae	1.1961710294603882	0.0
0.0	Pseudozonaria_arabicula	1.9557741721370658	0.0
0.0	Pseudozonaria_cathyae	5.4590722455930925	4.5506732029175
0.0	Pseudozonaria_falconensis	17.599776379480105	16.146329121729398
0.0	Pseudozonaria_fehsei	4.107240912882383	2.0265544437247454
0.0	Pseudozonaria_frassinettii	12.394383478750424	10.621332012312415
0.0	Pseudozonaria_nigropunctata	4.4334261381865545	0.0
0.0	Pseudozonaria_portelli	1.3232455679306683	0.0
0.0	Pseudozonaria_praeaequinoctialis	18.941310424444758	17.287179248345986
0.0	Pseudozonaria_primarobertsi	19.01497058862822	17.382390168913876
0.0	Pseudozonaria_raymondrobertsi	9.938876133817764	0.9554296743843428
0.0	Pseudozonaria_telembiensis	7.75836537053946	5.768733791231106
0.0	Purpuradusta_gracilis	1.2893618069590018	0.0
0.0	Purpuradusta_microdon	0.453271527657829	0.0
0.0	Pustularia_(Pustularia)_americana	19.14193892181641	17.55368868591902
0.0	Pustularia_cicercula	2.8253232632257803	0.0
0.0	Pustularia_globulus	2.641157995716031	0.0
0.0	Pustularia_kamai	17.9045232115624	10.12837391978449
0.0	Pustularia_lodanensis	17.921765132793883	10.677266385196749
0.0	Pustularia_margarita	3.522592871666627	2.189480296785993
0.0	Ransonia_coseli	26.561553202167122	24.20088416037291
0.0	Ransonia_faviai	25.509794956979423	23.95899002439832
0.0	Ransonia_ferruginosa	26.94822804721785	22.831025921832044
