it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
345000.0	-2835.5764994529954	-2834.428502587772	-1.1479968652232297	-1493.4457621044655	-1340.9827404833065	0.16293628044673952	0.1477506984751714	0.10671280192750357	0.5436871956811034	1.0995896715858033	0.12020223088557334	1.0	
346000.0	-2835.3260804212578	-2833.95258740331	-1.3734930179473894	-1493.3558164920767	-1340.5967709112335	0.16845757802713848	0.15151600721047653	-0.09839891140806434	0.8365242692864623	1.7305537534603666	0.5976205651696953	1.0	
347000.0	-2837.9861694721544	-2836.0185282787793	-1.9676411933752798	-1492.573976623784	-1343.4445516549954	0.17563061039549585	0.13998314290813163	0.19584487336155207	0.3397286447528807	0.5813198089879872	0.034510752492124236	1.0	
348000.0	-2835.2140623084524	-2834.678170376815	-0.5358919316373238	-1492.8531864099323	-1341.8249839668829	0.1672036275749677	0.15773824963867777	0.1624962406051794	0.49915642680282624	2.5522589666974054	0.6187612912568955	1.0	
349000.0	-2834.2663963464875	-2835.104621247151	0.8382249006633631	-1493.0860051635748	-1342.0186160835765	0.16540731737932718	0.1565332522345588	0.15800735338248117	0.45001930783456046	4.201826039162124	0.13678958238984626	1.0	
350000.0	-2835.5828785468952	-2835.3302141669833	-0.25266437991176605	-1492.7591228342308	-1342.5710913327525	0.17865636813731664	0.14945285619864096	0.1979865596402143	0.3370638792649807	1.2324440795570455	0.0752737990624114	1.0	
351000.0	-2835.2032112072807	-2833.1756853790366	-2.0275258282442037	-1492.4857744469873	-1340.6899109320495	0.173631281055928	0.14943407844965947	0.15765189296656296	0.6006484188053769	0.9509352801339153	0.08647633323274034	1.0	
352000.0	-2835.350594115341	-2833.2491411594056	-2.1014529559356996	-1492.4889925236691	-1340.7601486357364	0.1736673427053483	0.14659948613331478	0.16109661846803644	0.8461989866291197	1.155193471872802	0.21690505127986212	1.0	
353000.0	-2837.094436934574	-2836.2648454293776	-0.829591505196196	-1492.992935060919	-1343.2719103684585	0.17305512424326933	0.16643248977188757	-0.05020687880675145	0.5970560980404447	1.9038089216729346	0.4747383174849805	1.0	
354000.0	-2836.1544565669724	-2836.7092283444417	0.554771777469408	-1493.0147303074505	-1343.6944980369915	0.16867268345758946	0.15961188900167883	-0.04029295534974087	0.3346845652332451	2.1849126793760507	0.14319158929631975	1.0	
355000.0	-2835.2365619232687	-2835.8882570428846	0.6516951196156519	-1492.8170897158802	-1343.0711673270043	0.16793427213980525	0.16154144560342434	0.02959985714541294	0.43482021020126016	2.9026758333527556	0.12754501982459035	1.0	
356000.0	-2834.4991256381986	-2834.1546403255693	-0.3444853126294398	-1493.573838182287	-1340.5808021432822	0.1627193859716311	0.15245913096628733	0.16141708550848677	0.6560234890387221	2.7684296434662867	0.13854916181387672	1.0	
357000.0	-2837.2986007989066	-2835.3660458427785	-1.9325549561278965	-1494.3307809063222	-1341.0352649364565	0.16907350515364863	0.1566009122042946	-0.2154243416263325	0.8587916993321512	1.44696419464514	0.1975490091147378	1.0	
358000.0	-2837.332424013639	-2834.7126277794805	-2.6197962341585637	-1492.969091298093	-1341.7435364813875	0.17616997054037833	0.16166826946825869	-0.018241284086218224	0.6916192495252591	0.611725284243533	0.2977504252715823	1.0	
359000.0	-2835.7493841596743	-2833.856135697961	-1.8932484617135663	-1492.6906509746648	-1341.1654847232962	0.17823732491502722	0.14757859214055996	0.13577546373270663	0.5114899014203224	0.7064589224603922	0.09305727672835494	1.0	
360000.0	-2838.3168214621583	-2836.955022807201	-1.3617986549571068	-1493.7132210586128	-1343.2418017485882	0.1784972106970729	0.16670034485085117	-0.09388917641626543	0.8741748588467791	1.8933861799800438	0.2560596089222181	1.0	
361000.0	-2838.577312777613	-2835.6764975823476	-2.9008151952653183	-1493.2220232446853	-1342.4544743376623	0.17276218468583474	0.1367321649358843	0.3440878511591726	0.7490832105653449	0.6449889233733743	0.2413333691114262	1.0	
362000.0	-2835.7187719990807	-2835.240420142333	-0.47835185674785374	-1492.6345135574402	-1342.6059065848926	0.16897793976974307	0.16208511157444114	0.11265906075307869	0.5091456622418425	1.556627769735166	0.15137528484987778	1.0	
363000.0	-2834.193992284698	-2834.0483792704044	-0.14561301429383344	-1492.6575956566403	-1341.3907836137641	0.1763501842001767	0.1502439875821014	0.22128819025718707	0.4699303666913026	3.250537549091608	0.5187865996588786	1.0	
364000.0	-2837.78545616561	-2838.4085411579426	0.6230849923328587	-1493.579802286208	-1344.8287388717345	0.1627302213765775	0.1616345935698199	0.164780011191537	0.28110716624883514	2.079392039706068	0.12141794441273601	1.0	
365000.0	-2837.982166730675	-2835.5997515846984	-2.3824151459766174	-1492.6993592291792	-1342.9003923555192	0.1705719094350694	0.15706897707825113	0.2199026103490788	1.118290171657153	1.3402969878907318	1.1145998605951064	1.0	
366000.0	-2837.4764678595493	-2834.095014538324	-3.381453321225311	-1493.5527218354946	-1340.5422927028294	0.1802389481297936	0.14804143155350796	-0.040371552623856104	0.7911875410546333	0.5155094395398745	0.17523215475621667	1.0	
367000.0	-2836.7695735895204	-2833.769532662014	-3.000040927506233	-1492.6243613653864	-1341.1451712966277	0.1691130613952231	0.15863767265076886	0.11108342983117547	0.7752634243683849	1.2764366497361455	0.08221274323593622	1.0	
368000.0	-2839.284096549084	-2835.359443213677	-3.9246533354072026	-1494.3642406274112	-1340.9952025862656	0.1615037973572168	0.1571677844029497	-0.1274317986358543	0.6644590662060994	0.3901391955774321	0.09337701625981823	1.0	
369000.0	-2835.157158524319	-2835.555470475788	0.3983119514686573	-1493.6221181783644	-1341.9333522974234	0.16406263383368727	0.13990528416910666	-0.06978660300498202	0.5611153246701902	3.8054829278599445	0.10282578988050897	1.0	
370000.0	-2835.5856295965095	-2834.0604470313147	-1.5251825651946984	-1492.8679488069424	-1341.1924982243725	0.17008256076717299	0.15759847940224536	-0.022707315857918547	0.6165927782369993	1.481253627093689	0.07311602423482023	1.0	
371000.0	-2834.843607719212	-2835.7780973264944	0.9344896072826059	-1492.827164385185	-1342.9509329413092	0.17434703961864043	0.14459610087221808	0.2803189065085034	0.32118574423176305	3.447387398742454	0.09634202252124523	1.0	
372000.0	-2837.836576590452	-2836.103091337062	-1.7334852533901617	-1493.97137901835	-1342.1317123187118	0.16049285724675305	0.13941393673899652	0.04902323835185929	0.9059960706228283	1.3897739145488681	0.3321378507210045	1.0	
373000.0	-2833.864310446586	-2833.356454028126	-0.5078564184601717	-1492.4762170059007	-1340.8802370222252	0.17356043868598248	0.15265494952062741	0.14219526037952793	0.9036519291191326	4.641457820063773	0.6734139852209399	1.0	
374000.0	-2836.71542174561	-2835.14932865442	-1.5660930911901303	-1492.7182158089113	-1342.4311128455088	0.17010795593343248	0.16344888752979236	0.01644377512253184	0.5995563548622174	1.2603499435993084	0.0770817382965656	1.0	
375000.0	-2834.425548815134	-2834.5696695799024	0.14412076476862512	-1493.5551869815347	-1341.014482598368	0.1623760207643366	0.1520560292802621	0.058634769067488504	0.5377685041056625	2.6574745786962053	0.1056868435535927	1.0	
376000.0	-2836.0046312956883	-2834.283847623945	-1.7207836717432996	-1492.542146733069	-1341.7417008908758	0.17046010421208355	0.16183365269117136	0.11150126892330584	0.7296555414463741	1.474341554020502	0.8643818886500394	1.0	
377000.0	-2835.992230474195	-2837.1521187983544	1.159888324159467	-1493.6219933315874	-1343.5301254667672	0.17503287235671902	0.1550322638547722	-0.12421153559339822	0.28662052124906756	2.446760574608418	0.044482668400275836	1.0	
378000.0	-2839.9138593037	-2837.7563845119294	-2.157474791770485	-1495.238890248696	-1342.5174942632334	0.1614495459814953	0.15493933209758642	0.39284632857186785	0.3741149410754549	0.6108012614023623	0.2102358815601948	1.0	
379000.0	-2838.4970600680676	-2836.2147652137915	-2.282294854276248	-1493.4935068304494	-1342.721258383342	0.16317863464041213	0.1481748854745977	0.16648380027822643	0.3238315534281524	0.40229635856371476	0.1375099835817964	1.0	
380000.0	-2835.099074343486	-2834.0545859616996	-1.044488381786378	-1493.0462561887002	-1341.0083297729996	0.17492327040880362	0.14330572324832036	0.321063541259729	0.7894713193174827	2.071888433902422	0.30357173035319274	1.0	
381000.0	-2836.013179480874	-2833.124328978599	-2.8888505022751407	-1492.5107241760693	-1340.6136048025296	0.17177541047282205	0.15410790320303508	0.1576097249580622	0.7794815612024643	0.8404330481794948	1.173434916393041	1.0	
382000.0	-2836.1983508701696	-2834.6543824259834	-1.5439684441861155	-1493.8801012517722	-1340.774281174211	0.1799182548538106	0.14469559083751246	0.406075499056283	0.7402821829669424	1.611495411523069	0.6782319589432708	1.0	
383000.0	-2836.0138391749583	-2834.7726790866145	-1.2411600883438187	-1492.7395603364953	-1342.033118750119	0.171603692237151	0.13840072884281304	-0.00031962845143163054	0.6510692982599107	1.291843351126738	0.15033030065891664	1.0	
384000.0	-2837.4964605437103	-2834.3121483575596	-3.1843121861508905	-1492.9226995185522	-1341.3894488390074	0.18042569983463605	0.160114154453161	0.18440847591112497	0.7338326356768046	0.8369603073877406	0.09288525484661932	1.0	
385000.0	-2838.2954605109794	-2837.369860480188	-0.9256000307914387	-1495.419480032892	-1341.950380447296	0.16630958128811332	0.15165867447685966	-0.3007173484602116	0.4058634509017013	1.1293910645070815	0.16542015100184793	1.0	
386000.0	-2836.8635031442914	-2835.295384092197	-1.5681190520945767	-1494.6673750042419	-1340.628009087955	0.1583673250878261	0.14949800862507157	0.1612185063347297	0.6189933332166964	1.1439331466259117	0.11070591001580468	1.0	
387000.0	-2836.1173434055354	-2834.337959971983	-1.7793834335527514	-1493.8861468433975	-1340.4518131285854	0.17649225226499377	0.14951654049276142	0.4285038835771423	0.7238131610606738	1.7704549483617098	1.2511223550674375	1.0	
388000.0	-2834.493434474145	-2834.3586735991994	-0.1347608749456104	-1492.637859027323	-1341.7208145718764	0.1770306187715602	0.15505712533694083	0.19542937899705232	0.4647474114438207	2.0538170752575944	0.21512139475960074	1.0	
389000.0	-2834.8083220569983	-2835.057801132237	0.2494790752386814	-1493.4386789792766	-1341.6191221529605	0.164511096374619	0.1491495740080383	-0.043259142551584806	0.43933381570977303	2.0459952791887814	0.07667803418231084	1.0	
390000.0	-2837.488606451096	-2836.6347216456306	-0.8538848054655288	-1495.9167575069498	-1340.717964138681	0.15415531956782885	0.14751812381314738	0.07168958355537552	0.8531532501554677	2.4515022184682462	0.552173469488874	1.0	
391000.0	-2834.9051574006494	-2834.2783657241584	-0.6267916764908563	-1493.631783860191	-1340.6465818639674	0.18296011023027486	0.14701901272795992	0.022619869752997235	0.8146548876879266	2.960715151385378	0.5172596369075634	1.0	
392000.0	-2838.2314276443003	-2835.6184894638327	-2.6129381804677365	-1493.6512270531955	-1341.9672624106372	0.16264954804772364	0.1482024119466704	0.18436689292315328	1.0664415813843486	1.0006697059290355	0.602144410162574	1.0	
393000.0	-2836.670157686261	-2837.0388628721666	0.36870518590535617	-1493.1201368323782	-1343.9187260397885	0.16607964556956112	0.15739298751938738	-0.011463790467535873	0.28327283143283744	1.2318501637496606	0.05098139230017614	1.0	
394000.0	-2833.661984705732	-2833.2122623625546	-0.44972234317708515	-1492.5146146267275	-1340.697647735827	0.17115271286352818	0.14623345972320467	0.10724776654327009	0.8097117741582059	3.2183664960495935	0.4228704611904875	1.0	
395000.0	-2837.3443080661423	-2835.882870345384	-1.461437720758045	-1494.139256293825	-1341.7436140515592	0.186956554448683	0.15619418521713826	0.10576519368054346	1.0013045781576495	3.2921458494258586	0.20654575084804075	1.0	
396000.0	-2837.8017441158154	-2835.7510178347316	-2.050726281083635	-1493.2528345131284	-1342.4981833216032	0.16656325729959062	0.1383985106323832	-0.055712104039107424	0.516285654998422	0.6427404659760722	0.23898351452707903	1.0	
397000.0	-2834.5038208871206	-2834.1339387526377	-0.36988213448298024	-1493.0207961309002	-1341.1131426217376	0.1801161429476135	0.15193024959745005	0.2512356115461375	0.5194317829852964	2.2669473300795078	0.3435649440252825	1.0	
398000.0	-2834.553540643718	-2833.8665134112634	-0.6870272324545563	-1492.6705902983276	-1341.1959231129358	0.17774919385204013	0.14643980623263492	0.18561341847423424	0.5178247920974107	1.4465203305787424	0.17075757293816457	1.0	
399000.0	-2836.4161885448734	-2835.4936374746912	-0.9225510701820847	-1493.1642879693097	-1342.3293495053817	0.165490359180809	0.16403511315032065	0.1945830062957261	0.8144015085174288	2.2952823468146377	0.46849749110594424	1.0	
400000.0	-2835.0238456981333	-2834.294879416772	-0.7289662813614827	-1492.818612955662	-1341.4762664611098	0.17294416110591115	0.15406757339236404	-0.01756654214694548	0.48487687063531415	1.2250447269419829	0.15587700326933512	1.0	
401000.0	-2835.504249549904	-2833.8034247119886	-1.7008248379155477	-1492.8483036494924	-1340.9551210624961	0.1728610817565214	0.15030702386604916	0.28103550105065866	0.5401905956236599	0.8863520618111707	0.2286141109970049	1.0	
402000.0	-2840.031869445145	-2840.7164811387647	0.6846116936197051	-1493.2463609031188	-1347.470120235646	0.1808550747598622	0.13232667013321703	0.29046239744341246	0.1785907719580253	2.4747831747080724	0.15600525469016682	1.0	
403000.0	-2837.2513986851004	-2835.836066495999	-1.4153321891010995	-1493.3975201443811	-1342.4385463516182	0.16371266325500125	0.16134007867027492	0.005475395981056938	0.5088351736042881	2.2170974963006396	1.4315185028001245	1.0	
404000.0	-2834.6981106140743	-2835.384384139841	0.6862735257668608	-1492.5381852401993	-1342.8461988996419	0.17086760075096652	0.15278581689220463	0.15059935241890052	0.32479456683765484	2.1502774155739983	0.0921453980604299	1.0	
405000.0	-2836.8522885407147	-2835.647818693602	-1.2044698471128648	-1493.5465395047768	-1342.1012791888254	0.18391127420034237	0.15545501913027754	0.25576813243337626	0.42410293854690057	0.9373142521395129	0.1022783696970457	1.0	
406000.0	-2838.7765080822996	-2835.360768126023	-3.4157399562767603	-1493.071080583318	-1342.2896875427048	0.17829236472498367	0.1582534779963172	-0.0005537432403091569	1.0355920625844626	0.6221749590978685	0.7287874038582798	1.0	
407000.0	-2836.7456253826826	-2835.0680061707867	-1.6776192118960367	-1492.7612324800725	-1342.3067736907142	0.1704252384791526	0.14672687163241926	0.23514436953275675	0.36922866350160044	0.8451501190478964	0.3554695857802252	1.0	
408000.0	-2835.791258778713	-2834.3057886244032	-1.4854701543099498	-1493.487261725228	-1340.8185268991754	0.17601390468106665	0.14801997684807844	0.38299197637024607	0.577089203172587	1.1626735690425343	0.23932611709937252	1.0	
409000.0	-2835.6644823228908	-2834.300917405415	-1.363564917475809	-1493.6593248068818	-1340.641592598533	0.1693683811849868	0.1486747921128066	0.3725291180013813	0.6201358880088373	1.3185183536330969	0.2632559070921015	1.0	
410000.0	-2836.9888423866582	-2834.0581979095323	-2.930644477125993	-1492.8020919119942	-1341.256105997538	0.17511811258804758	0.15636569531917802	0.0024756547907526794	0.5622669282861732	0.875733829147402	0.04288022008721228	1.0	
411000.0	-2836.3735302320565	-2834.5972779157382	-1.7762523163181518	-1493.6432251223555	-1340.9540527933827	0.16460449491461573	0.151040953511494	0.27184938501437445	0.5426495241694713	1.5918554126697622	1.2430116904222814	1.0	
412000.0	-2834.3112490214494	-2833.3447572641476	-0.9664917573017335	-1492.8955435874955	-1340.449213676652	0.17576923276250983	0.15098031386895897	-0.009309174801465842	0.731363896874458	1.8122182703353313	0.36579827037768947	1.0	
413000.0	-2835.6038843251285	-2833.635361301054	-1.9685230240742406	-1492.9340537125452	-1340.701307588509	0.18060629232719025	0.15432063582575167	0.16259498897284674	0.8212013873052891	2.813899778822155	0.09782646814449748	1.0	
414000.0	-2836.422908345732	-2835.2579203290557	-1.1649880166765243	-1493.8064658420171	-1341.4514544870385	0.17667661451635594	0.1426413462326589	-0.12881886259842595	0.901143902232995	2.131657631119487	0.560392597045119	1.0	
415000.0	-2837.755112866695	-2834.8223628813867	-2.932749985308559	-1493.1183614727993	-1341.7040014085874	0.1819409921163054	0.13947832560872134	0.1829866203648615	0.7052502488781887	1.2858401930011727	0.06872915713666083	1.0	
416000.0	-2834.9029322232423	-2834.3774393426993	-0.525492880543176	-1492.8022234722457	-1341.5752158704538	0.1724871305297055	0.15116569297253182	0.2690182535049642	0.44807688012976554	2.050337938339356	0.42146821010820507	1.0	
417000.0	-2836.089755332428	-2834.700870670556	-1.3888846618718194	-1494.0542364542941	-1340.6466342162619	0.18146143625347658	0.15457524011897444	-0.08104528790786865	0.7019336261292689	1.784128825001209	0.1061127122942696	1.0	
418000.0	-2840.830909320173	-2839.1472988839078	-1.6836104362652975	-1495.410561324052	-1343.736737559856	0.19135276475870946	0.1461837017074675	0.3202228924824671	0.2444643776561491	0.767495592784741	0.03278693316557509	1.0	
419000.0	-2834.8819359057575	-2833.7477126081985	-1.1342232975587339	-1493.2014179219614	-1340.5462946862372	0.18092983556568115	0.15184880425301892	0.2774529275617237	0.8117435372347678	2.2860288615833286	0.7298548901273484	1.0	
420000.0	-2836.6142404513203	-2835.200409104072	-1.4138313472478887	-1492.9788673595422	-1342.22154174453	0.16592269860526743	0.14953269809548517	0.13766140714235364	0.3712043910182638	0.8505207203306652	0.27110752016139106	1.0	
421000.0	-2834.7822422017275	-2833.395107950475	-1.3871342512527072	-1492.6464343982007	-1340.7486735522743	0.16986937597933327	0.14490310962810354	0.04750164067148359	0.7332104590379032	1.3378191770204428	0.3316751091335823	1.0	
422000.0	-2834.018897799456	-2833.6134296149676	-0.4054681844885786	-1492.7559657463426	-1340.857463868625	0.17816184212319758	0.15648141691042536	0.08263418472394558	0.6921494247450788	2.611061297045296	0.19330765436758582	1.0	
423000.0	-2835.505973422474	-2834.785734397625	-0.7202390248488888	-1494.2972741973354	-1340.4884602002899	0.16083132972645703	0.15070735675401847	-0.09206252606829046	0.7912367138480956	2.458672595810618	0.46362181233913013	1.0	
424000.0	-2835.2211333778373	-2833.5714045240948	-1.6497288537427253	-1492.6271045965132	-1340.9442999275814	0.17220050918971436	0.14354065267842456	0.22042190739279227	0.6888085580080965	1.9047438960929728	0.08993904936928013	1.0	
425000.0	-2835.4121632485712	-2836.141142725567	0.72897947699574	-1492.9337941250246	-1343.2073486005422	0.16629560301108695	0.1622549975303215	0.05656813934967181	0.438405606249942	3.1628968319329993	0.07949323662099077	1.0	
426000.0	-2834.2067797528075	-2833.776087236531	-0.43069251627633465	-1492.9856525628816	-1340.7904346736495	0.17502930707943326	0.15118622448766672	0.31038031632761665	0.5777391654417887	2.2412554887009857	0.18424680744812394	1.0	
427000.0	-2835.6204468066326	-2833.4363472896575	-2.1840995169750426	-1492.7588027556897	-1340.677544533968	0.1790216801010623	0.1485611359953635	0.15569255839859475	0.8563522073791562	1.3542106757457364	0.16310029754982105	1.0	
428000.0	-2837.6543609445293	-2836.6216137961737	-1.032747148355631	-1494.5374876228352	-1342.0841261733383	0.16900753475879443	0.15858786974259284	0.4612222557176949	0.48247327029518833	1.4868778066252113	0.20681967583611818	1.0	
429000.0	-2834.750047756651	-2834.8435060856636	0.09345832901271522	-1492.7409834216014	-1342.1025226640625	0.16794778506399952	0.14707737672083876	0.07259115653788198	0.38921612324023924	2.0893116226783426	0.23457313746875355	1.0	
430000.0	-2835.9994790967185	-2834.443273139997	-1.5562059567213704	-1493.9492602507853	-1340.4940128892117	0.1848347501799139	0.15081072589604333	0.31961320362447837	0.6762201711350997	1.4833079173320565	0.14331709080580202	1.0	
431000.0	-2835.2647334740445	-2835.492706880362	0.22797340631776897	-1493.9137329379423	-1341.57897394242	0.16272085690726704	0.15860860220564113	-0.08615551623661066	0.5638246919827155	3.126708651049159	0.13084754780529087	1.0	
432000.0	-2840.236562097059	-2837.6617588248005	-2.5748032722586207	-1493.8305110342806	-1343.83124779052	0.16877943901496584	0.144300183324909	-0.1624233193303971	1.2113683172839615	1.3322441624443842	1.4706025938908354	1.0	
433000.0	-2835.9817333303226	-2834.3753483517744	-1.6063849785481024	-1493.5502869806865	-1340.825061371088	0.18347310939920172	0.15599408633136136	0.27866120660499727	0.804074221373313	1.7548824255333264	0.9009349653378276	1.0	
434000.0	-2837.211804923201	-2835.465418163353	-1.7463867598474425	-1492.9232098338807	-1342.5422083294723	0.1801118074759333	0.15590745132019782	0.21160413902867634	0.3833557558006712	0.858708079431578	0.3957714214579319	1.0	
435000.0	-2836.2625488132603	-2834.6742033124356	-1.5883455008247884	-1494.0835243964389	-1340.5906789159967	0.17637864781882148	0.15059337733564954	-0.16091115972889536	0.6312224747506309	1.220935137484765	0.5168440137845909	1.0	
436000.0	-2835.4047489473883	-2836.679986296583	1.2752373491949396	-1493.1907890023795	-1343.4891972942037	0.16434109724786958	0.1515232693095796	0.10212238020397452	0.2649798278363541	2.478673591669708	0.07043615659010569	1.0	
437000.0	-2834.219270243145	-2834.2774704743083	0.058200231163465954	-1492.7748226567019	-1341.5026478176064	0.17325183564033259	0.1405356657823234	-0.006747810546063236	0.667357123881079	3.468592386722203	0.2463516455870866	1.0	
438000.0	-2835.927584829174	-2834.181611441092	-1.7459733880821162	-1493.3890578710418	-1340.7925535700506	0.16977275233320355	0.15561735000788102	-0.11069586563654821	0.8083516134803039	1.4204767581538522	0.17719952173934345	1.0	
439000.0	-2835.984053966698	-2835.2000933053323	-0.7839606613656682	-1492.6833813812732	-1342.516711924059	0.17796764722894742	0.16474892019391738	0.11578034118452984	0.6805001104929648	2.5170849122552292	0.11283067754555155	1.0	
440000.0	-2837.3447088054495	-2833.6515812732687	-3.6931275321809185	-1493.1315751382256	-1340.5200061350433	0.18206961318809056	0.15270354447857132	0.16446297148102565	0.7724559639861523	0.9121626182047606	0.08018305505167632	1.0	
441000.0	-2833.8084749225536	-2833.286689411162	-0.5217855113912977	-1492.6211425680685	-1340.6655468430936	0.17133481093740233	0.14635494163759227	0.20701547376512852	0.6632429713141118	2.2494318309304453	0.2074728849390119	1.0	
442000.0	-2834.116330264929	-2833.8352311273266	-0.28109913760220107	-1492.5502842205597	-1341.284946906767	0.17071809747945205	0.14999585409509233	0.1552319073604145	0.48483194682495334	2.0028039699555373	0.28009021158287967	1.0	
443000.0	-2834.9426639949284	-2834.165028543121	-0.7776354518074766	-1492.4957834390455	-1341.6692451040756	0.17169731546156677	0.14476716430125564	0.11335925005862785	0.4654599478443276	1.1359534078549187	0.11707299892527434	1.0	
444000.0	-2838.8420318216754	-2835.266679959072	-3.575351862603384	-1492.5190663678013	-1342.7476135912707	0.17553836627596564	0.14037826480127807	0.14110663827313377	1.0401306021847343	2.2505531205870684	0.11435774717118444	1.0	
445000.0	-2836.620907055885	-2833.8612804273953	-2.759626628489383	-1492.5584979478263	-1341.302782479569	0.1731871718716207	0.15964201894448846	0.05687893387636639	0.7538466493806343	0.622160055585732	0.23756032435121685	1.0	
446000.0	-2835.1897059933976	-2836.847432703111	1.6577267097129709	-1493.456653281779	-1343.3907794213317	0.18341448929190984	0.15275732816772328	0.08879274934039094	0.27930023628249656	3.601677262913291	0.04714387527036978	1.0	
447000.0	-2836.433614072436	-2837.375021123366	0.9414070509300732	-1494.885478391479	-1342.489542731887	0.1590368180412211	0.1446762604417069	-0.12730704889227784	0.36624578151347853	2.938448848886904	0.052605288850248844	1.0	
448000.0	-2835.2779832008587	-2834.4487960877386	-0.829187113120058	-1492.4965797465748	-1341.9522163411636	0.17161450199218098	0.15119516034104233	0.12159696482887618	0.4035390012281768	1.0580258677886738	0.174301694658099	1.0	
449000.0	-2837.5101528193873	-2835.584789326952	-1.9253634924351353	-1494.2805014108894	-1341.3042879160625	0.15994437056633662	0.15058869771077468	0.1796528901168526	0.4830418189108122	1.0192778406484937	0.045969225336619	1.0	
450000.0	-2835.7086293510483	-2833.7378059871007	-1.9708233639477517	-1492.6508047427362	-1341.0870012443647	0.17712265906638286	0.14530007595530853	0.09189845073463801	0.5585795883824085	0.6933246452687022	0.1415114224583742	1.0	
451000.0	-2837.570441554482	-2835.3386912850337	-2.231750269448175	-1493.1705330302811	-1342.1681582547524	0.18213238997756823	0.162983393514601	0.207599383355279	0.6392987955459524	0.7301575208145722	0.21853042365126718	1.0	
452000.0	-2835.1255397328423	-2833.670351082912	-1.4551886499303235	-1492.6748502566431	-1340.995500826269	0.1696852122747412	0.15022976775106844	0.039129270377273956	0.5325386572921351	0.9475588691680266	0.08572372856223925	1.0	
453000.0	-2837.9661817506303	-2837.3359588907215	-0.6302228599090209	-1492.4873970198248	-1344.8485618708964	0.17437826871799722	0.17045954711758673	0.1213757490788501	0.555766778359735	1.621781489059777	0.13240909500893275	1.0	
454000.0	-2834.5145032066534	-2835.054704812769	0.5402016061157097	-1492.6070748688617	-1342.4476299439075	0.1771463653758328	0.1598023022365498	0.13344153673392375	0.4644612787201816	3.1402267912435664	0.11710045785604925	1.0	
455000.0	-2835.3897509486746	-2833.075028409471	-2.3147225392037543	-1492.4787563688947	-1340.5962720405767	0.17281765485857695	0.15412996829451828	0.11248583304612017	0.7561361885406128	0.9321102819198276	0.15316580437624833	1.0	
456000.0	-2838.5730387380095	-2835.636707882233	-2.9363308557762737	-1494.0052782995117	-1341.6314295827217	0.17299866947888334	0.15850752893523773	-0.17830325469522273	0.5506662352400404	0.4336146171944579	0.24981298562868776	1.0	
457000.0	-2836.7375488373323	-2835.0102861921623	-1.727262645169991	-1493.7544510529763	-1341.2558351391863	0.16446113505048782	0.1469814926453113	0.2866793876777508	0.5015839252515251	0.8327617951385237	0.23663801778844634	1.0	
458000.0	-2835.579700523852	-2834.011948115719	-1.5677524081327736	-1493.280876052427	-1340.7310720632922	0.1755030514280535	0.1548443487912241	0.35634723551948855	0.6632704341526432	1.4113459506365427	0.5899184642675691	1.0	
459000.0	-2836.0823463635666	-2835.616369577584	-0.4659767859823374	-1492.90746410288	-1342.708905474704	0.16839882541581597	0.14968591711435691	0.22894356929946066	0.3246373984146301	1.158100910621318	0.12551164925306185	1.0	
460000.0	-2834.2346839830893	-2833.7761325359284	-0.458551447160938	-1492.5035559186604	-1341.272576617268	0.17140672691673628	0.15578966430375418	0.11546112525525411	0.5457062906135584	3.625574442457379	0.05265416976838111	1.0	
461000.0	-2836.0318607405125	-2833.5981650215326	-2.4336957189798243	-1493.096360828969	-1340.501804192564	0.16625411369256332	0.1514975664176624	0.20864024412206716	0.7921037381508068	1.9901324559200915	0.08933768785393749	1.0	
462000.0	-2836.951018223596	-2833.217935815943	-3.7330824076528915	-1492.7357242938342	-1340.4822115221089	0.17866228765965936	0.14842512769652078	0.17785423689510427	0.7450817376933196	1.708685769967155	0.05533429357649535	1.0	
463000.0	-2836.1831825801387	-2834.8426156049936	-1.3405669751452254	-1493.0465637823559	-1341.7960518226378	0.16531165723800212	0.15651417021917347	0.0724178064402319	0.4782548416114931	2.542509746340575	0.028464923615643012	1.0	
464000.0	-2838.377370326648	-2834.9518679885514	-3.4255023380966243	-1493.8359679776072	-1341.1159000109442	0.18409017632372132	0.15650558239402618	0.3218913023652623	0.8839279179730273	1.0739155692602993	0.12994202597989174	1.0	
465000.0	-2837.9351453630443	-2837.513992012301	-0.4211533507430023	-1494.38273080442	-1343.1312612078814	0.16798641380173304	0.15034701055053964	-0.2173976604570822	0.28946116237064073	1.1618539688130882	0.1430392956783762	1.0	
466000.0	-2836.8129743936274	-2834.997634758227	-1.815339635400341	-1494.3486126630514	-1340.6490220951753	0.15902398454345865	0.1474577317715895	0.09127915927807848	0.6360848847632915	1.5006247950718643	0.0686328658129568	1.0	
467000.0	-2836.5463824220164	-2834.1130347782955	-2.4333476437209374	-1492.9789402395795	-1341.134094538716	0.17280196653313995	0.15772390056195185	0.30552403654991855	0.8425988257315359	0.9769077551958982	0.24776602184869156	1.0	
468000.0	-2835.8857767289055	-2836.039087344962	0.1533106160562806	-1492.9985666968928	-1343.040520648069	0.16729169451950132	0.14255384888893274	-0.011943092678517037	0.3358860752244829	1.8740208266678253	0.2031815863488881	1.0	
